Timestamp(ms),Current(uA)
1309,7853.031
1310,7985.634
1311,8047.620
1312,7939.396
1313,7817.854
1314,7744.799
1315,7764.137
1316,7717.264
1317,7644.757
1318,7672.494
1319,7635.489
1320,7677.861
1321,7645.572
1322,7679.433
1323,7649.575
1324,7708.315
1325,7674.586
1326,7723.424
1327,7689.991
1328,7738.798
1329,7492.786
1330,6475.762
1331,5921.649
1332,5687.751
1333,5589.149
1334,5564.706
1335,5549.399
1336,5544.139
1337,5546.331
1338,5544.825
1339,5544.458
1340,5536.548
1341,5536.044
1342,5537.400
1343,5539.444
1344,5538.875
1345,5538.559
1346,5538.551
1347,5551.873
1348,5557.123
1349,5555.283
1350,5552.725
1351,5698.173
1352,6848.932
1353,7473.704
1354,7788.805
1355,7908.551
1356,7982.434
1357,7894.946
1358,7763.917
1359,7699.853
1360,7687.454
1361,7698.333
1362,7692.945
1363,7727.527
1364,7695.395
1365,7737.420
1366,7717.700
1367,7753.217
1368,7722.938
1369,7646.609
1370,7682.842
1371,7639.491
1372,7681.681
1373,7657.053
1374,7545.468
1375,6526.851
1376,5944.933
1377,5694.085
1378,5607.454
1379,5561.838
1380,5543.604
1381,5550.808
1382,5540.202
1383,5549.547
1384,5549.552
1385,5546.380
1386,5536.093
1387,5547.856
1388,5549.228
1389,5540.097
1390,5533.531
1391,5531.152
1392,5536.866
1393,5532.239
1394,5522.188
1395,5523.122
1396,5600.154
1397,6793.663
1398,7477.952
1399,7836.791
1400,7957.794
1401,8052.912
1402,7950.804
1403,7834.086
1404,7746.650
1405,7621.122
1406,7588.393
1407,7586.822
1408,7596.405
1409,7603.474
1410,7612.101
1411,7639.972
1412,7633.283
1413,7661.913
1414,7638.238
1415,7677.146
1416,7656.396
1417,7694.698
1418,7663.207
1419,7599.301
1420,6571.714
1421,5956.909
1422,5701.157
1423,5599.656
1424,5556.523
1425,5530.947
1426,5531.899
1427,5514.871
1428,5509.034
1429,5513.505
1430,5515.928
1431,5512.488
1432,5512.200
1433,5518.001
1434,5523.751
1435,5522.396
1436,5518.724
1437,5518.994
1438,5521.352
1439,5529.869
1440,5535.413
1441,5560.478
1442,6745.987
1443,7462.553
1444,7706.546
1445,7869.188
1446,7880.803
1447,7845.425
1448,7680.840
1449,7653.650
1450,7615.424
1451,7627.216
1452,7579.341
1453,7628.161
1454,7621.227
1455,7656.288
1456,7653.364
1457,7676.775
1458,7692.311
1459,7637.120
1460,7601.254
1461,7622.439
1462,7592.723
1463,7629.242
1464,7533.982
1465,6581.004
1466,5956.948
1467,5683.889
1468,5578.368
1469,5543.502
1470,5527.761
1471,5526.393
1472,5530.230
1473,5525.172
1474,5531.691
1475,5522.108
1476,5517.051
1477,5522.148
1478,5506.544
1479,5514.329
1480,5517.265
1481,5513.119
1482,5515.615
1483,5522.520
1484,5508.744
1485,5509.159
1486,5520.276
1487,6586.761
1488,7401.687
1489,7729.704
1490,7920.993
1491,7953.704
1492,7947.669
1493,7770.146
1494,7734.029
1495,7681.337
1496,7580.843
1497,7587.780
1498,7547.523
1499,7580.993
1500,7569.650
1501,7604.013
1502,7591.945
1503,7619.070
1504,7610.425
1505,7630.918
1506,7638.377
1507,7656.726
1508,7666.191
1509,7492.601
1510,10886.377
1511,91428.766
1512,46294.602
1513,29917.418
1514,23300.920
1515,20965.557
1516,20619.879
1517,20864.180
1518,20010.559
1519,18866.912
1520,18263.043
1521,18008.135
1522,17917.652
1523,17880.402
1524,17871.775
1525,17847.844
1526,17849.877
1527,17852.369
1528,17857.260
1529,17859.156
1530,17859.057
1531,17849.980
1532,17848.994
1533,17848.773
1534,17839.465
1535,17836.082
1536,17840.578
1537,17832.637
1538,17842.586
1539,17841.486
1540,17986.049
1541,19179.029
1542,19938.475
1543,20226.643
1544,20415.217
1545,20440.930
1546,20389.828
1547,20202.080
1548,20158.143
1549,20116.666
1550,20130.064
1551,20109.191
1552,20033.170
1553,20040.684
1554,20025.283
1555,20033.537
1556,20043.563
1557,20076.559
1558,20099.164
1559,20093.230
1560,20093.846
1561,20083.148
1562,20138.588
1563,19954.082
1564,18881.275
1565,18265.080
1566,18006.178
1567,17914.568
1568,17864.883
1569,17853.133
1570,17829.639
1571,17824.350
1572,17820.398
1573,17822.658
1574,17822.551
1575,17826.205
1576,17820.018
1577,17818.107
1578,17818.979
1579,17831.490
1580,17828.086
1581,17822.594
1582,17811.289
1583,17802.137
1584,17809.107
1585,17887.721
1586,19092.270
1587,19939.121
1588,20255.967
1589,20449.350
1590,20482.066
1591,20437.160
1592,20239.352
1593,20089.369
